 -5.0000000e+000  1.4935320e+002
 -4.9000000e+000  1.4205344e+002
 -4.8000000e+000  1.3551352e+002
 -4.7000000e+000  1.3119938e+002
 -4.6000000e+000  1.2782270e+002
 -4.5000000e+000  1.2528725e+002
 -4.4000000e+000  1.2445106e+002
 -4.3000000e+000  1.2359371e+002
 -4.2000000e+000  1.2171949e+002
 -4.1000000e+000  1.1751208e+002
 -4.0000000e+000  1.1301608e+002
 -3.9000000e+000  1.0754144e+002
 -3.8000000e+000  9.8349452e+001
 -3.7000000e+000  9.0546960e+001
 -3.6000000e+000  8.1651589e+001
 -3.5000000e+000  7.3603800e+001
 -3.4000000e+000  6.4870406e+001
 -3.3000000e+000  5.8413592e+001
 -3.2000000e+000  5.3898448e+001
 -3.1000000e+000  5.0871406e+001
 -3.0000000e+000  5.0362012e+001
 -2.9000000e+000  4.9867864e+001
 -2.8000000e+000  4.9405499e+001
 -2.7000000e+000  5.0451341e+001
 -2.6000000e+000  5.0625863e+001
 -2.5000000e+000  4.9982046e+001
 -2.4000000e+000  4.7260896e+001
 -2.3000000e+000  4.3096950e+001
 -2.2000000e+000  3.8258457e+001
 -2.1000000e+000  3.0910895e+001
 -2.0000000e+000  2.5290628e+001
 -1.9000000e+000  1.8367971e+001
 -1.8000000e+000  1.1867992e+001
 -1.7000000e+000  8.0193664e+000
 -1.6000000e+000  5.4357365e+000
 -1.5000000e+000  3.5641730e+000
 -1.4000000e+000  4.5484145e+000
 -1.3000000e+000  6.6407153e+000
 -1.2000000e+000  9.3988250e+000
 -1.1000000e+000  1.1906144e+001
 -1.0000000e+000  1.4060246e+001
 -9.0000000e-001  1.4532267e+001
 -8.0000000e-001  1.5297914e+001
 -7.0000000e-001  1.3159464e+001
 -6.0000000e-001  9.9409494e+000
 -5.0000000e-001  4.7701786e+000
 -4.0000000e-001  7.3071278e-001
 -3.0000000e-001 -2.9355594e+000
 -2.0000000e-001 -8.2642602e+000
 -1.0000000e-001 -9.7626741e+000
  0.0000000e+000 -1.2285080e+001
  1.0000000e-001 -9.9139819e+000
  2.0000000e-001 -6.9748504e+000
  3.0000000e-001 -4.1214580e+000
  4.0000000e-001  1.1732996e+000
  5.0000000e-001  5.8774256e+000
  6.0000000e-001  1.1340650e+001
  7.0000000e-001  1.4118064e+001
  8.0000000e-001  1.4700327e+001
  9.0000000e-001  1.5360414e+001
  1.0000000e+000  1.4573601e+001
  1.1000000e+000  1.2245014e+001
  1.2000000e+000  8.5059108e+000
  1.3000000e+000  7.1128114e+000
  1.4000000e+000  5.3840871e+000
  1.5000000e+000  4.8603486e+000
  1.6000000e+000  5.3740464e+000
  1.7000000e+000  7.6014308e+000
  1.8000000e+000  1.2843173e+001
  1.9000000e+000  1.8227901e+001
  2.0000000e+000  2.4809700e+001
  2.1000000e+000  3.1131048e+001
  2.2000000e+000  3.8207879e+001
  2.3000000e+000  4.4043911e+001
  2.4000000e+000  4.7623316e+001
  2.5000000e+000  5.0264113e+001
  2.6000000e+000  5.0650949e+001
  2.7000000e+000  5.0701675e+001
  2.8000000e+000  5.0892812e+001
  2.9000000e+000  4.9958854e+001
  3.0000000e+000  5.0161456e+001
  3.1000000e+000  5.1297766e+001
  3.2000000e+000  5.3975364e+001
  3.3000000e+000  5.8318750e+001
  3.4000000e+000  6.4887765e+001
  3.5000000e+000  7.3449360e+001
  3.6000000e+000  8.0211761e+001
  3.7000000e+000  9.0670778e+001
  3.8000000e+000  9.8390628e+001
  3.9000000e+000  1.0675297e+002
  4.0000000e+000  1.1312642e+002
  4.1000000e+000  1.1744429e+002
  4.2000000e+000  1.2009477e+002
  4.3000000e+000  1.2328464e+002
  4.4000000e+000  1.2478609e+002
  4.5000000e+000  1.2581021e+002
  4.6000000e+000  1.2726956e+002
  4.7000000e+000  1.3063289e+002
  4.8000000e+000  1.3534770e+002
  4.9000000e+000  1.4204800e+002
  5.0000000e+000  1.5006727e+002
