 -5.0000000e+000  1.3396117e+002
 -4.9000000e+000  1.3097655e+002
 -4.8000000e+000  1.2493866e+002
 -4.7000000e+000  1.1947099e+002
 -4.6000000e+000  1.1035803e+002
 -4.5000000e+000  1.0043828e+002
 -4.4000000e+000  9.2816834e+001
 -4.3000000e+000  8.6036691e+001
 -4.2000000e+000  7.9453210e+001
 -4.1000000e+000  7.6134137e+001
 -4.0000000e+000  7.5368419e+001
 -3.9000000e+000  7.3591210e+001
 -3.8000000e+000  7.4438505e+001
 -3.7000000e+000  7.5757897e+001
 -3.6000000e+000  7.4633115e+001
 -3.5000000e+000  7.1058662e+001
 -3.4000000e+000  6.7922227e+001
 -3.3000000e+000  6.1373894e+001
 -3.2000000e+000  5.4197819e+001
 -3.1000000e+000  4.6435946e+001
 -3.0000000e+000  4.0460273e+001
 -2.9000000e+000  3.4847933e+001
 -2.8000000e+000  3.0127502e+001
 -2.7000000e+000  2.8352262e+001
 -2.6000000e+000  2.8047939e+001
 -2.5000000e+000  2.9383346e+001
 -2.4000000e+000  3.1611410e+001
 -2.3000000e+000  3.2841661e+001
 -2.2000000e+000  3.4145824e+001
 -2.1000000e+000  3.2456942e+001
 -2.0000000e+000  2.8699867e+001
 -1.9000000e+000  2.4492528e+001
 -1.8000000e+000  1.8672044e+001
 -1.7000000e+000  1.3431262e+001
 -1.6000000e+000  7.4424469e+000
 -1.5000000e+000  3.8814234e+000
 -1.4000000e+000  1.7682819e+000
 -1.3000000e+000  5.9456103e-001
 -1.2000000e+000  1.5156048e+000
 -1.1000000e+000  4.2927986e+000
 -1.0000000e+000  6.6416595e+000
 -9.0000000e-001  1.0054994e+001
 -8.0000000e-001  1.1617027e+001
 -7.0000000e-001  1.1422640e+001
 -6.0000000e-001  9.6580521e+000
 -5.0000000e-001  7.0627494e+000
 -4.0000000e-001  3.6747218e+000
 -3.0000000e-001 -1.9896258e+000
 -2.0000000e-001 -6.1249495e+000
 -1.0000000e-001 -8.9320859e+000
  0.0000000e+000 -9.6690685e+000
  1.0000000e-001 -7.6983500e+000
  2.0000000e-001 -5.3629664e+000
  3.0000000e-001 -1.2021747e+000
  4.0000000e-001  2.4267803e+000
  5.0000000e-001  6.9933162e+000
  6.0000000e-001  1.0443184e+001
  7.0000000e-001  1.1813505e+001
  8.0000000e-001  1.1855067e+001
  9.0000000e-001  1.0440296e+001
  1.0000000e+000  7.5805040e+000
  1.1000000e+000  4.9288641e+000
  1.2000000e+000  1.2470253e+000
  1.3000000e+000  3.7089138e-001
  1.4000000e+000  1.1503033e+000
  1.5000000e+000  3.2087450e+000
  1.6000000e+000  7.4348896e+000
  1.7000000e+000  1.3241727e+001
  1.8000000e+000  1.8300078e+001
  1.9000000e+000  2.3910473e+001
  2.0000000e+000  2.8468598e+001
  2.1000000e+000  3.0991252e+001
  2.2000000e+000  3.3010776e+001
  2.3000000e+000  3.2481183e+001
  2.4000000e+000  3.1133624e+001
  2.5000000e+000  2.9908096e+001
  2.6000000e+000  2.8248908e+001
  2.7000000e+000  2.8301945e+001
  2.8000000e+000  3.0482751e+001
  2.9000000e+000  3.4912097e+001
  3.0000000e+000  4.0730842e+001
  3.1000000e+000  4.7973804e+001
  3.2000000e+000  5.4997950e+001
  3.3000000e+000  6.2229921e+001
  3.4000000e+000  6.7060048e+001
  3.5000000e+000  7.2190676e+001
  3.6000000e+000  7.3598229e+001
  3.7000000e+000  7.5521589e+001
  3.8000000e+000  7.5353975e+001
  3.9000000e+000  7.4269637e+001
  4.0000000e+000  7.4288435e+001
  4.1000000e+000  7.6209512e+001
  4.2000000e+000  7.9975996e+001
  4.3000000e+000  8.5865248e+001
  4.4000000e+000  9.2534901e+001
  4.5000000e+000  1.0206451e+002
  4.6000000e+000  1.0973759e+002
  4.7000000e+000  1.1836759e+002
  4.8000000e+000  1.2618604e+002
  4.9000000e+000  1.3141552e+002
  5.0000000e+000  1.3565251e+002
