 -5.0000000e+000  1.4984321e+002
 -4.9000000e+000  1.4200090e+002
 -4.8000000e+000  1.3519282e+002
 -4.7000000e+000  1.3108386e+002
 -4.6000000e+000  1.2739080e+002
 -4.5000000e+000  1.2599039e+002
 -4.4000000e+000  1.2390255e+002
 -4.3000000e+000  1.2279886e+002
 -4.2000000e+000  1.2092968e+002
 -4.1000000e+000  1.1808891e+002
 -4.0000000e+000  1.1316291e+002
 -3.9000000e+000  1.0648135e+002
 -3.8000000e+000  9.8343850e+001
 -3.7000000e+000  9.0130034e+001
 -3.6000000e+000  8.1691270e+001
 -3.5000000e+000  7.2336798e+001
 -3.4000000e+000  6.5178244e+001
 -3.3000000e+000  5.9184091e+001
 -3.2000000e+000  5.4074834e+001
 -3.1000000e+000  5.1162630e+001
 -3.0000000e+000  5.0046409e+001
 -2.9000000e+000  5.0452050e+001
 -2.8000000e+000  5.1241677e+001
 -2.7000000e+000  5.0703815e+001
 -2.6000000e+000  5.1411706e+001
 -2.5000000e+000  5.0568383e+001
 -2.4000000e+000  4.7646807e+001
 -2.3000000e+000  4.4977913e+001
 -2.2000000e+000  3.8715934e+001
 -2.1000000e+000  3.1415208e+001
 -2.0000000e+000  2.5353604e+001
 -1.9000000e+000  1.8604534e+001
 -1.8000000e+000  1.2775474e+001
 -1.7000000e+000  7.0425634e+000
 -1.6000000e+000  5.8755167e+000
 -1.5000000e+000  3.3190646e+000
 -1.4000000e+000  5.3559709e+000
 -1.3000000e+000  6.2041850e+000
 -1.2000000e+000  9.6368780e+000
 -1.1000000e+000  1.2695435e+001
 -1.0000000e+000  1.4837069e+001
 -9.0000000e-001  1.5573339e+001
 -8.0000000e-001  1.4778888e+001
 -7.0000000e-001  1.3317568e+001
 -6.0000000e-001  9.6859519e+000
 -5.0000000e-001  4.9216089e+000
 -4.0000000e-001  4.7002315e-001
 -3.0000000e-001 -3.4768127e+000
 -2.0000000e-001 -7.4044184e+000
 -1.0000000e-001 -1.0477367e+001
  0.0000000e+000 -1.1143882e+001
  1.0000000e-001 -1.0041065e+001
  2.0000000e-001 -7.5819911e+000
  3.0000000e-001 -3.6422086e+000
  4.0000000e-001  1.9610883e+000
  5.0000000e-001  4.6154936e+000
  6.0000000e-001  1.0256978e+001
  7.0000000e-001  1.3518474e+001
  8.0000000e-001  1.5573025e+001
  9.0000000e-001  1.5264384e+001
  1.0000000e+000  1.4871796e+001
  1.1000000e+000  1.2298755e+001
  1.2000000e+000  9.8685540e+000
  1.3000000e+000  7.2409215e+000
  1.4000000e+000  5.4621669e+000
  1.5000000e+000  4.0918155e+000
  1.6000000e+000  5.7655326e+000
  1.7000000e+000  8.0130267e+000
  1.8000000e+000  1.1680686e+001
  1.9000000e+000  1.8179562e+001
  2.0000000e+000  2.4695181e+001
  2.1000000e+000  3.0976114e+001
  2.2000000e+000  3.8079224e+001
  2.3000000e+000  4.3422770e+001
  2.4000000e+000  4.8139207e+001
  2.5000000e+000  5.0443624e+001
  2.6000000e+000  5.1750420e+001
  2.7000000e+000  5.1358506e+001
  2.8000000e+000  5.0444694e+001
  2.9000000e+000  4.9799237e+001
  3.0000000e+000  4.9987873e+001
  3.1000000e+000  5.1662557e+001
  3.2000000e+000  5.4355219e+001
  3.3000000e+000  5.7952730e+001
  3.4000000e+000  6.5092981e+001
  3.5000000e+000  7.2724570e+001
  3.6000000e+000  8.1811294e+001
  3.7000000e+000  9.0322898e+001
  3.8000000e+000  9.9596875e+001
  3.9000000e+000  1.0653551e+002
  4.0000000e+000  1.1211915e+002
  4.1000000e+000  1.1822842e+002
  4.2000000e+000  1.2095080e+002
  4.3000000e+000  1.2304708e+002
  4.4000000e+000  1.2379342e+002
  4.5000000e+000  1.2590058e+002
  4.6000000e+000  1.2632573e+002
  4.7000000e+000  1.3114731e+002
  4.8000000e+000  1.3536043e+002
  4.9000000e+000  1.4111769e+002
  5.0000000e+000  1.4961553e+002
