 -5.0000000e+000  1.8153474e+002
 -4.9000000e+000  1.7561789e+002
 -4.8000000e+000  1.6740180e+002
 -4.7000000e+000  1.6039292e+002
 -4.6000000e+000  1.5234161e+002
 -4.5000000e+000  1.4447132e+002
 -4.4000000e+000  1.3753953e+002
 -4.3000000e+000  1.2875211e+002
 -4.2000000e+000  1.2082980e+002
 -4.1000000e+000  1.1264864e+002
 -4.0000000e+000  1.0576739e+002
 -3.9000000e+000  9.8331776e+001
 -3.8000000e+000  9.1788019e+001
 -3.7000000e+000  8.5236854e+001
 -3.6000000e+000  7.8346922e+001
 -3.5000000e+000  7.3353028e+001
 -3.4000000e+000  6.8270080e+001
 -3.3000000e+000  6.3316291e+001
 -3.2000000e+000  5.9776518e+001
 -3.1000000e+000  5.5475399e+001
 -3.0000000e+000  5.1925081e+001
 -2.9000000e+000  5.0083203e+001
 -2.8000000e+000  4.8104395e+001
 -2.7000000e+000  4.5297464e+001
 -2.6000000e+000  4.4983745e+001
 -2.5000000e+000  4.3590870e+001
 -2.4000000e+000  4.1089990e+001
 -2.3000000e+000  3.9897007e+001
 -2.2000000e+000  3.8802438e+001
 -2.1000000e+000  3.7392898e+001
 -2.0000000e+000  3.6354856e+001
 -1.9000000e+000  3.4584907e+001
 -1.8000000e+000  3.3748655e+001
 -1.7000000e+000  3.0668668e+001
 -1.6000000e+000  2.8631546e+001
 -1.5000000e+000  2.5763123e+001
 -1.4000000e+000  2.3257490e+001
 -1.3000000e+000  2.0326032e+001
 -1.2000000e+000  1.6345830e+001
 -1.1000000e+000  1.2728892e+001
 -1.0000000e+000  9.2831410e+000
 -9.0000000e-001  6.8319532e+000
 -8.0000000e-001  3.9385387e+000
 -7.0000000e-001  7.0012597e-002
 -6.0000000e-001 -3.2794752e+000
 -5.0000000e-001 -3.7694156e+000
 -4.0000000e-001 -7.5237005e+000
 -3.0000000e-001 -9.5800858e+000
 -2.0000000e-001 -1.0014550e+001
 -1.0000000e-001 -1.1064023e+001
  0.0000000e+000 -1.1649726e+001
  1.0000000e-001 -1.0822905e+001
  2.0000000e-001 -9.6518663e+000
  3.0000000e-001 -9.0994603e+000
  4.0000000e-001 -7.4134068e+000
  5.0000000e-001 -5.2147970e+000
  6.0000000e-001 -2.4936530e+000
  7.0000000e-001  1.3186986e+000
  8.0000000e-001  4.1313056e+000
  9.0000000e-001  6.9996795e+000
  1.0000000e+000  1.0363880e+001
  1.1000000e+000  1.4021759e+001
  1.2000000e+000  1.6537381e+001
  1.3000000e+000  1.9622373e+001
  1.4000000e+000  2.3960079e+001
  1.5000000e+000  2.5639736e+001
  1.6000000e+000  2.8502009e+001
  1.7000000e+000  3.1317700e+001
  1.8000000e+000  3.2698984e+001
  1.9000000e+000  3.4670577e+001
  2.0000000e+000  3.7258961e+001
  2.1000000e+000  3.7182941e+001
  2.2000000e+000  3.9004103e+001
  2.3000000e+000  4.1046569e+001
  2.4000000e+000  4.1853422e+001
  2.5000000e+000  4.2756474e+001
  2.6000000e+000  4.4786663e+001
  2.7000000e+000  4.6021244e+001
  2.8000000e+000  4.9061352e+001
  2.9000000e+000  5.0112521e+001
  3.0000000e+000  5.3127405e+001
  3.1000000e+000  5.5773012e+001
  3.2000000e+000  5.8752836e+001
  3.3000000e+000  6.2692208e+001
  3.4000000e+000  6.8013364e+001
  3.5000000e+000  7.2142939e+001
  3.6000000e+000  7.8125809e+001
  3.7000000e+000  8.4415498e+001
  3.8000000e+000  9.0881078e+001
  3.9000000e+000  9.8590292e+001
  4.0000000e+000  1.0474730e+002
  4.1000000e+000  1.1357600e+002
  4.2000000e+000  1.2010664e+002
  4.3000000e+000  1.2838989e+002
  4.4000000e+000  1.3652987e+002
  4.5000000e+000  1.4432600e+002
  4.6000000e+000  1.5139533e+002
  4.7000000e+000  1.6064044e+002
  4.8000000e+000  1.6737568e+002
  4.9000000e+000  1.7516357e+002
  5.0000000e+000  1.8198824e+002
